id,Membership Type,Gender,Age,Birthday,Date Created,Diary Date,Diary Type,Diary Title,Diary Class,Num of Content,Hour,Mapped Emotions,Diary Content,grouped_emotion
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-12-09 22:53:11,자유형식,,관찰하기,16,22,"['편안함', '기쁨', '즐거움']","아침 햇살이 부드럽게 창문을 타고 들어와 나를 깨웠다. 커튼 사이로 비치는 빛이 방안을 따뜻하게 덮고 있었다. 간단한 아침을 먹고 나서 근처 공원으로 산책을 나갔다. 푸른 잔디와 바람에 흔들리는 나무들이 마치 오랜 친구처럼 나를 반겨줬다. 공원 벤치에 앉아 지나가는 사람들을 바라보며, 그들의 이야기를 상상해보았다. 오후엔 친구와 카페에서 만나 수다를 떨었다. 커피 향기와 함께 흘러나오는 음악이 편안하게 귀를 감싸줬다. 집으로 돌아오는 길, 노을이 하늘을 물들이는 모습을 보며, 오늘 하루도 참 좋았다는 생각이 들었다. 평범하지만 소중한 하루였다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-03-04 06:34:58,자유형식,,관찰하기,22,6,"['우울/슬픔', '불안/공포']","오늘은 유난히 흐린 날씨가 계속되었어. 아침에 일어나서 창밖을 보니 회색빛 구름이 가득했지. 그래도 밝게 시작하려고 커피를 내리고 좋아하는 음악을 틀었어. 출근길에 지하철 안에서 사람들의 얼굴을 보는데, 모두들 저마다의 생각에 잠겨 있는 것 같더라. 일하면서 몇 가지 작은 실수가 있었어. 아무것도 아닌데 자꾸 신경이 쓰이더라. 점심시간에 혼자 공원을 걷는데, 낙엽이 바람에 날리는 모습이 마치 내 마음을 표현하는 것 같았어. 집에 돌아오는 길, 길가에 핀 작은 꽃이 눈에 들어왔어. 그 작은 생명력이 오늘 하루의 위안이 되어주었지. 저녁엔 따뜻한 차 한 잔 마시면서 일기를 쓴다. 내일은 조금 더 맑은 마음으로 시작할 수 있기를 바라며.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-01-30 02:26:45,자유형식,,관찰하기,75,2,"['우울/슬픔', '지루함', '불안/공포']","오늘은 이상하게도 마음이 무겁게 느껴지는 하루였다. 아침에 일어나 창문을 열었는데, 흐린 날씨가 나를 반겼다. 커피를 마시며 책을 읽으려 했지만, 글자들이 잘 들어오지 않았다. 그래서 그냥 산책을 나갔다. 거리를 걸으며 스치는 사람들을 보았는데, 모두가 각자의 고민을 안고 있는 듯했다. 공원 벤치에 잠시 앉아 하늘을 바라보니, 구름이 무겁게 드리워져 있었다. 집에 돌아와 저녁을 먹으며, 괜히 텔레비전을 켜놓고 소음 속에 잠시 머물렀다. 내일은 조금 더 가벼운 마음이 되길 바라며 잠자리에 들었다.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-10-15 07:27:00,자유형식,,관찰하기,230,7,"['우울/슬픔', '불안/공포']","오늘은 날씨가 흐렸다. 아침에 일어나 창밖을 보니 회색 구름이 잔뜩 끼어 있었다. 평소와 다름없이 출근 준비를 마치고 집을 나섰는데, 유난히 지하철이 붐볐다. 사람들 사이에 끼어 서서 창밖을 멍하니 바라봤다. 회사에 도착해서도 업무에 집중하기가 좀처럼 힘들었다. 점심시간에는 혼자 산책을 나갔다. 바람이 살랑살랑 불어와서 그런지 마음이 조금은 가라앉는 느낌이었다. 퇴근길에는 카페에 들러 따뜻한 커피를 한 잔 샀다. 커피를 홀짝이며 집으로 돌아오는 길, 문득 하늘을 올려다보니 구름 사이로 달이 보였다. 작은 달빛이 오늘 하루를 마무리하는 나에게 살며시 인사를 건네는 것 같았다. 이렇게 하루가 또 지나간다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-01-14 18:23:39,자유형식,,관찰하기,141,18,"['기쁨', '편안함']","오늘은 유난히 하늘이 맑았다. 아침에 눈을 뜨자마자 커튼을 활짝 열고 햇살을 맞이했다. 따뜻한 햇볕이 방안을 가득 채우니, 괜히 기분이 좋아졌다. 출근길에 들른 카페에서는 향긋한 커피 향기가 코끝을 간질였다. 창가에 앉아 사람들을 구경하다 보니, 어느새 시간이 훌쩍 지나 있었다. 회사에서는 동료들과 함께 점심을 먹으며 웃음꽃을 피웠다. 오후 업무도 순조롭게 마치고, 퇴근 후에는 공원 벤치에 앉아 책을 읽었다. 바람이 살랑살랑 불어와 페이지를 넘길 때마다 마음이 편안해졌다. 집으로 돌아오는 길, 노을이 붉게 물든 하늘을 보며 내일도 오늘 같기를 바라는 마음이 들었다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-01-11 12:58:36,자유형식,,관찰하기,19,12,"['기쁨', '편안함']","오늘은 아침부터 맑은 하늘이 반겨주어 기분 좋게 하루를 시작했어. 출근길에 마주친 아이들이 밝게 웃으며 인사를 건네주었는데, 그 미소가 참 따스했어. 회사에서는 동료들과 함께 점심을 먹으며 소소한 이야기를 나누었지. 오후에는 창밖으로 보이는 가을 풍경을 보며 잠시 여유를 즐겼어. 퇴근 후에는 오랜만에 공원 산책을 했는데, 바람이 부드럽게 불어와 마음이 편안해지더라. 집에 돌아와서는 좋아하는 음악을 들으며 하루를 마무리했어. 오늘은 작은 순간들이 모여 나를 행복하게 해준 하루였던 것 같아.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-01-07 20:44:46,자유형식,,관찰하기,71,20,"['불안/공포', '중립']","오늘 아침은 평소처럼 시작됐다. 해가 떠오르는 걸 보며 여유롭게 커피 한 잔을 마셨다. 하지만 출근길 지하철에서 무언가 불안한 기분이 스며드는 걸 느꼈다. 사람들의 얼굴을 스쳐 지나갈 때마다 알 수 없는 긴장감이 밀려왔다. 회사에서는 평소처럼 동료들과 웃으며 대화했지만, 마음 한편에 조금의 떨림이 남아 있었다. 점심시간엔 공원에서 혼자 산책하며 머릿속을 정리하려 했지만, 마음이 완전히 편해지진 않았다. 집으로 돌아오는 길, 바람에 흔들리는 나뭇잎을 보며 마음을 가라앉힐 수 있었다. 오늘은 별일 없이 지나갔지만, 내일은 좀 더 차분한 하루가 되길 바라본다.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-01-31 00:05:43,자유형식,,관찰하기,32,0,"['우울/슬픔', '불안/공포']","오늘은 유난히 흐린 날씨였어. 아침부터 비가 추적추적 내리더니, 우산을 챙겼는데도 옷자락이 젖어버렸어. 출근길 지하철은 평소보다 더 붐볐고, 사람들 틈 사이에서 어딘가에 끼어 있는 기분이었지. 점심으로 먹은 따뜻한 국물이 잠시나마 마음을 녹여주긴 했지만, 오후엔 하늘마저 내 마음을 아는 듯 더 어두워졌어. 퇴근 후 집에 돌아와 창밖을 바라보니, 빗방울이 창문을 두드리는 소리가 마치 나를 위로하는 것 같았어. 오늘 있었던 작은 일들 사이에서 잠시 숨을 고르고, 내일은 조금 더 밝은 하루가 되길 바라본다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-09-12 12:43:34,자유형식,,관찰하기,161,12,"['우울/슬픔', '불안/공포', '혐오']","오늘은 이상하게 마음이 무거웠다. 아침부터 비가 추적추적 내리더니, 우산을 쓰고 걸어도 온몸이 눅눅해지는 기분이었다. 카페에 가서 따뜻한 라떼를 마시며 책을 펼쳤지만, 글이 눈에 들어오지 않았다. 사람들의 웃음소리가 멀게만 느껴졌고, 괜히 혼자 있는 듯한 기분이 들었다. 집으로 돌아오는 길에 문득, 좋아하던 노래가 흘러나왔지만 그마저도 오늘은 위로가 되지 않았다. 이런 날이 있지, 하고 생각하면서도, 내일은 조금 더 나은 하루가 되길 바라는 마음으로 잠에 들었다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-04-16 18:19:06,자유형식,,관찰하기,63,18,"['중립', '우울/슬픔', '편안함']","오늘 아침, 창문 너머로 흐린 하늘이 보였다. 커피 한 잔을 손에 쥐고, 천천히 하루를 시작했다. 지하철에서 만난 사람들의 얼굴은 익숙하면서도 낯설었다. 회사에 도착해 업무에 집중했지만, 마음 한 켠에 알 수 없는 무거움이 자리하고 있었다. 점심시간에는 동료들과 웃으며 대화를 나눴지만, 내 웃음이 어쩐지 가벼운 느낌이었다. 퇴근 후 집으로 돌아오는 길, 이어폰에서 흘러나오는 음악이 오늘따라 더 깊게 와닿았다. 집에 도착해 따뜻한 차를 마시며, 오늘 하루를 다시 떠올려 보니, 그저 그런 하루였던 것 같다. 하지만 그런 날도 있는 거지, 뭐. 내일은 또 어떤 하루가 기다리고 있을지 궁금하다.","['중립', '긍정', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-09-18 17:39:26,자유형식,,관찰하기,223,17,"['우울/슬픔', '불안/공포']","오늘은 유난히 흐린 날씨였어. 아침에 일어나 창밖을 보니 회색 구름이 가득했지. 커피를 마시며 창가에 앉아, 멍하니 지나가는 사람들을 바라봤어. 그들의 발걸음이 어쩐지 무겁게 느껴졌달까. 회사에 도착해서도 일에 집중하기가 어려웠어. 책상에 쌓인 서류들을 보며 가끔 한숨이 나왔지만, 동료들과의 짧은 대화 속에서 잠시나마 웃음도 찾았어. 점심시간에는 혼자 공원을 걸었어. 바람에 흔들리는 나무 잎들이 마치 내 마음을 아는 듯했어. 집에 돌아오는 길, 늘 듣던 음악조차 오늘은 가사가 다르게 들렸어. 하루가 이렇게 지나고 나니, 조금은 마음이 가벼워진 것 같아. 내일은 또 다른 하루겠지.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-03-07 22:40:28,자유형식,,관찰하기,10,22,"['기쁨', '편안함']","오늘 하루는 참 맑았다. 아침에 일어나 창문을 여니, 선선한 바람이 방 안으로 스며들었다. 출근길, 길가에 핀 꽃들의 색감이 유난히 선명하게 느껴졌다. 회사에서는 동료들과 커피 한 잔하며 소소한 이야기를 나눴다. 점심시간에는 가까운 공원에 가서 잠시 벤치에 앉아 여유를 즐겼다. 하늘은 높고 푸르렀고, 주변 아이들의 웃음소리가 평화롭게 들렸다. 퇴근 후에는 친구와 저녁을 먹으며 이런저런 이야기를 나누다 보니 하루의 피로가 자연스레 풀렸다. 집에 돌아와 따뜻한 차 한 잔을 마시며, 오늘 하루도 감사하다는 생각이 들었다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-06-10 19:10:54,자유형식,,관찰하기,188,19,"['편안함', '기쁨', '즐거움']","오늘은 맑은 날씨 속에서 시작되었어. 아침에 눈을 뜨자마자 창밖으로 비치는 햇살이 방 안을 환하게 비추고 있었지. 커피를 한 잔 내려 마시며 여유롭게 하루를 시작했어. 집 앞 공원에 나가 산책을 하면서 따뜻한 햇살을 온몸으로 느꼈어. 길가의 꽃들은 활짝 피어 있었고, 아이들의 웃음소리가 멀리서 들려와 마음이 따뜻해졌어. 친구들과 만나 점심을 먹으며 이런저런 이야기를 나누었지. 웃음이 끊이질 않았고, 시간이 어떻게 흘렀는지도 모를 정도였어. 저녁에는 혼자서 조용히 책을 읽으며 하루를 마무리했어. 오늘 하루, 별다른 사건은 없었지만 마음이 참 편안하고 충만했던 것 같아.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-11-07 21:18:47,자유형식,,관찰하기,41,21,"['기쁨', '편안함']","아침 햇살이 창문을 통해 부드럽게 들어와 나를 깨웠다. 커피 향이 집 안에 퍼지며 하루가 시작됐다. 오랜만에 공원으로 산책을 나섰다. 가을바람이 얼굴을 스치고, 나뭇잎들이 살랑거리며 춤추는 모습이 참 아름다웠다. 친구들과의 점심 약속에서 웃음소리가 끊이질 않았다. 한 잔의 커피를 손에 들고 느긋하게 이어폰을 꽂고 음악을 들으니, 세상이 한결 편안하게 느껴졌다. 하루 끝자락에 돌아와 창밖을 보니, 노을이 저 멀리서 나를 바라보고 있었다. 오늘 하루, 참 고마운 날이었다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-10-28 16:06:00,자유형식,,관찰하기,670,16,"['우울/슬픔', '불안/공포', '혐오']","오늘은 참 다양한 감정이 얽힌 하루였어. 아침에 눈을 뜨자마자 창밖을 보니 흐린 하늘이 나를 반기더라. 출근길에 오랜만에 지하철을 탔는데, 사람들 사이에 끼여 있자니 숨이 막히는 기분이었어. 회사에 도착해서는 쌓인 업무에 한숨이 절로 나왔지. 점심시간에 동료들과 식사를 하면서도 마음 한구석이 공허했어. 집에 돌아오는 길, 거리의 노랫소리가 유난히 쓸쓸하게 들렸어. 오늘 하루는 내가 생각보다 더 많이 흔들리고 있다는 걸 깨달은 날이었던 것 같아. 그래도 이런 날도 있는 거겠지, 하며 스스로를 다독여본다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-02-07 21:38:00,자유형식,,관찰하기,56,21,"['감사', '기쁨', '편안함']","아침에 일어나 커피 한 잔을 준비하며 창밖을 바라보았다. 햇살이 부드럽게 비추는 거리엔 사람들이 분주히 오가고 있었다. 출근길에 들른 작은 빵집에서 사장님과 나눈 짧은 대화가 마음을 따뜻하게 했다. 점심엔 오랜만에 친구들과 만나 웃음 가득한 시간을 보냈다. 저녁엔 공원에서 산책하며 시원한 바람을 느꼈고, 나무 사이로 비치는 노을이 참 아름다웠다. 집에 돌아와 오늘 하루를 되돌아보니 마음이 참 편안하다. 이런 소소한 순간들이 나를 행복하게 한다는 걸 새삼 깨달았다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-05-16 00:49:16,자유형식,,관찰하기,213,0,"['기쁨', '편안함']","오늘은 하루 종일 맑은 하늘 아래에서 시간을 보냈다. 아침엔 동네 카페에 들러 향긋한 커피 한 잔과 함께 책을 읽었다. 커피 향이 코끝을 간지럽히며 마음까지 따뜻하게 해줬다. 오후에는 친구들과 공원에서 산책을 했다. 가벼운 바람이 불어오며 나뭇잎들이 살랑거렸고, 친구들과의 웃음소리가 공원에 가득했다. 저녁엔 집으로 돌아와 좋아하는 음악을 틀어놓고 요리를 했다. 익숙한 멜로디가 흐르는 부엌에서의 시간은 언제나 마음을 편안하게 해준다. 오늘 하루가 이렇게 자연스럽게 흘러가다니, 참 좋다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-12-16 16:24:32,자유형식,,관찰하기,29,16,"['우울/슬픔', '중립']","오늘은 햇빛이 조금 흐릿했지만, 그 덕분에 오히려 마음이 차분해지는 하루였다. 아침에 카페에 들러 따뜻한 라떼 한 잔을 마시며, 창밖을 보니 사람들이 천천히 걸어가는 모습이 보기 좋았다. 오후에는 친구들과 만나기로 했지만, 자연스럽게 혼자만의 시간을 더 갖고 싶어져 공원을 걸었다. 바람에 흔들리는 나뭇잎 소리를 들으며, 복잡한 생각들이 조금씩 정리되는 기분이었다. 집으로 돌아와 저녁을 먹고 나니, 오늘 하루가 어딘가 모르게 묵직하면서도 조용히 지나갔다는 느낌이 들었다. 이런 날도 가끔은 필요한 것 같다.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-10-12 08:03:00,자유형식,,관찰하기,368,8,"['중립', '편안함']","오늘은 특별히 큰 사건 없이 잔잔하게 흘러갔다. 아침에는 부드러운 햇살이 창문을 통해 들어와 나를 깨웠다. 커피 한 잔을 마시며 여유롭게 하루를 시작했고, 출근길에는 가벼운 바람이 기분 좋게 불었다. 회사에서는 동료들과 웃으며 일했고, 점심시간에는 근처 공원에 가서 잠시 산책을 즐겼다. 저녁에는 친구와 만나 가볍게 수다를 떨며 하루의 피로를 풀었다. 집으로 돌아오는 길, 밤하늘에 떠 있는 달을 보며 오늘 하루도 무사히 마무리됨에 감사했다. 이렇게 일상이 주는 소소한 행복이 참 좋다.","['중립', '긍정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-10-09 00:49:00,자유형식,,관찰하기,145,0,"['우울/슬픔', '중립']","오늘은 아침부터 흐린 하늘이 나를 반겼다. 커피 한 잔을 손에 들고 창밖을 바라보니, 사람들은 저마다의 일상 속에 바쁘게 움직이고 있었다. 회사에서는 늘 하던 업무를 처리했지만, 마음 한켠이 묵직했다. 점심시간에 동료들과 나눈 대화도, 유쾌한 웃음소리도 어느새 익숙한 배경음처럼 흘러갔다. 퇴근 후 집에 돌아오는 길, 길가의 가로등 불빛이 희미하게 번지는 걸 보면서, 나도 모르게 발걸음이 느려졌다. 집에 도착해 저녁을 먹고 나니, 하루가 어떻게 지나갔는지 모를 정도로 시간이 빠르게 흘러갔다. 침대에 누워 오늘 하루를 돌아보니, 특별할 것 없는 하루였지만 그 속에서 작지만 소중한 순간들이 있었다는 걸 새삼 깨달았다.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-12-15 11:13:00,자유형식,,관찰하기,110,11,"['우울/슬픔', '불안/공포']","오늘 하루는 유난히 길게 느껴졌다. 아침에 눈을 뜨자마자 창문 밖으로 보이는 잿빛 하늘이 마음을 무겁게 했다. 출근길 지하철 안은 사람들로 가득 차 있었지만, 왠지 모르게 혼자인 듯한 기분이었다. 회사에서는 바쁜 일정 속에서 정신없이 시간을 보냈지만, 마음 한구석에선 뭔가 쓸쓸한 기운이 맴돌았다. 점심시간에 동료들과 웃고 떠들었지만, 그 웃음 속에 진심이 담겨있지 않은 것 같았다. 하루를 마무리하며 집으로 돌아오는 길, 가로등 불빛 아래에서 긴 그림자가 나를 따라오는 걸 보니 묘한 안도감이 들었다. 집에 도착해서 따뜻한 차 한 잔을 마시며 스스로에게 괜찮다고 다독였다. 오늘의 나는 조금 지쳤지만, 내일은 더 나을 거라 믿어본다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-08-25 03:00:14,자유형식,,관찰하기,37,3,"['편안함', '기쁨', '즐거움']","오늘은 바람이 선선하게 불어오는 길을 걸으며 시작되었다. 늘 가던 카페에 들러 따뜻한 아메리카노 한 잔을 주문했다. 창가에 앉아 사람들의 분주한 발걸음을 바라보니, 마음 한켠이 사르르 녹았다. 친구들과의 점심 약속에 도착했을 때, 반가운 얼굴들이 날 맞이했다. 서로의 근황을 나누며 웃음꽃을 피우던 시간이 참 소중했다. 오후에는 공원 벤치에 앉아 책을 읽었는데, 나뭇잎 사이로 스며드는 햇살이 얼마나 포근하던지. 하루를 마무리하며, 이런 소소한 순간들이 참 감사하다는 생각이 들었다. 일상의 소리들이 이렇게 따뜻하게 느껴지는 날이 있다니.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-08-30 21:41:56,자유형식,,관찰하기,58,21,"['우울/슬픔', '불안/공포', '기쁨']","오늘은 정말 다채로운 하루였다. 아침부터 비가 내려서 그런지, 마음 한켠이 조금 무거웠다. 커피를 마시며 창밖을 바라보는데, 빗방울이 창문을 두드릴 때마다 괜히 마음이 차분해졌다. 오후에는 친구와 만나기로 했는데, 그 친구가 늦는 바람에 잠시나마 혼자 카페에서 시간을 보냈다. 그 시간 동안 책을 읽고, 지나가는 사람들을 보며 생각에 잠겼다. 친구를 만나서는 이런저런 이야기를 나누며 웃음꽃을 피웠다. 그러면서도 한편으로는 내일 할 일들이 머릿속을 스쳐 지나가며 살짝 불안감이 밀려왔다. 그래도 오늘 하루 무사히 마무리할 수 있어서 감사한 마음이 든다. 내일은 또 어떤 하루가 될지 기대해보며, 이제 잠자리에 들어야겠다.","['긍정', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-02-11 02:09:40,자유형식,,관찰하기,558,2,"['우울/슬픔', '불안/공포']","오늘은 평소와 다름없이 아침을 시작했다. 하지만 왠지 모를 무거운 기운이 나를 감싸 안았다. 회사로 가는 길, 하늘은 맑았지만 마음은 그렇지 않았다. 점심시간에는 좋아하는 카페에 들러 따뜻한 커피를 마셨다. 향긋한 커피의 향기가 잠시 위로가 되었지만, 머릿속은 여전히 어지러웠다. 저녁이 되어서야 집에 돌아왔는데, 왠지 모를 불안함에 창문을 꼭 닫고 조용히 음악을 틀었다. 음악 소리에 조금은 마음이 가라앉았지만, 오늘은 정말 길고도 짧은 하루였다. 내일은 조금 더 가벼운 마음으로 하루를 시작할 수 있기를 바라본다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-10-29 16:09:27,자유형식,,관찰하기,90,16,"['우울/슬픔', '불안/공포']","오늘은 아침부터 흐린 날씨였지만, 기분 전환 삼아 산책을 나섰다. 거리엔 바람이 살랑거리고, 나뭇잎들이 사뿐히 흔들렸다. 지나가던 사람들이 웃으며 인사를 건넸고, 그 순간 잠시나마 마음이 편안해졌다. 카페에 들러 따뜻한 커피를 마시며 창밖을 바라보니, 비가 부슬부슬 내리기 시작했다. 빗소리를 들으며 머릿속의 어지러운 생각들을 정리하려 노력했지만, 쉽진 않았다. 그렇게 하루가 저물어가고, 집으로 돌아오는 길에 문득, 내일은 좀 더 나은 하루가 되길 바라는 마음이 들었다. 천천히, 그리고 차분하게.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-08-31 01:55:00,자유형식,,관찰하기,23,1,"['지루함', '우울/슬픔']","오늘은 왠지 모르게 시간이 천천히 흐르는 것처럼 느껴졌다. 아침에 일어나 커피를 한 잔 마시며 창밖을 보니 하늘은 흐렸고, 바람은 살랑살랑 불었다. 점심으로는 샌드위치를 만들어 먹었는데, 특별할 것 없이 그저 평범한 맛이었다. 오후에는 동네 공원을 산책하며 낙엽이 바스락거리는 소리를 들었고, 머릿속에는 여러 가지 생각들이 스쳐 지나갔다. 저녁이 되자 조용한 방 안에서 음악을 틀고 하루를 마무리했다. 특별한 일은 없었지만, 이렇게 하루가 또 지나갔다.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-10-22 09:25:00,자유형식,,관찰하기,128,9,"['편안함', '기쁨', '즐거움']","오늘은 맑은 하늘 아래에서 하루를 시작했어. 아침에 일어나자마자 창문을 활짝 열고 신선한 공기를 들이마셨는데, 기분이 참 좋더라. 점심쯤엔 오랜만에 친구들과 만나서 카페에 갔어. 따뜻한 커피 한 잔을 마시며 이런저런 이야기를 나누는 동안 시간 가는 줄 몰랐지. 친구들과 웃고 떠드는 그 순간이 참 소중하게 느껴졌어. 저녁엔 집으로 돌아와 좋아하는 음악을 틀어놓고 책을 읽었어. 하루의 끝을 차분하게 마무리하며, 오늘도 참 괜찮은 날이었다는 생각이 들었어. 일상의 소소한 순간들이 주는 행복이란 참 묘하고도 따뜻한 것 같아.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-11-19 15:21:03,자유형식,,관찰하기,50,15,"['기쁨', '편안함']","아침 햇살이 방 안으로 스며들며 하루가 시작되었다. 커피 향이 은은하게 퍼지는 주방에서 여유롭게 아침을 맞이했다. 친구와의 점심 약속에 설레며, 가벼운 마음으로 집을 나섰다. 공원의 나무들은 가을옷을 입고 있었고, 바람은 상쾌했다. 친구와의 대화는 언제나처럼 즐거웠고, 웃음소리가 끊이지 않았다. 저녁에는 좋아하는 음악을 들으며 책을 읽었다. 하루를 마무리하며, 마음 한구석이 따뜻했다. 오늘은 그저 평화롭고 기분 좋은 하루였다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-01-03 23:50:34,자유형식,,관찰하기,49,23,"['기쁨', '편안함']","오늘은 날씨가 참 맑았어. 아침에 눈을 뜨자마자 창문 너머로 비치는 따스한 햇살이 방 안을 가득 채웠지. 커피 한 잔을 내리며 시작한 하루는 어쩐지 기분이 좋더라. 친구들과 점심 약속이 있어서 오랜만에 맛있는 것도 먹고, 이런저런 이야기를 나누며 웃다 보니 시간이 정말 빨리 지나갔어. 공원도 산책했는데, 바람이 살랑거려서 그런지 마음이 한결 가벼워지더라. 집에 돌아오는 길에 노을이 얼마나 예쁘던지, 그냥 지나칠 수가 없었어. 오늘 하루 참 좋았다, 그런 생각을 하며 하루를 마무리했어.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-09-19 17:46:00,자유형식,,관찰하기,149,17,"['우울/슬픔', '불안/공포']","오늘은 유난히도 흐린 날씨였다. 아침에 일어나니 창밖에 비가 내리고 있었고, 그 소리를 들으며 잠시 멍하니 앉아 있었다. 출근길 지하철 안은 유난히 조용했고, 사람들 얼굴은 하나같이 무표정이었다. 회사에 도착해서는 커피를 마시며 하루를 시작했지만, 마음 한구석에 무거운 돌멩이 하나가 자리 잡고 있는 것 같았다. 점심시간에 동료들과 웃으며 대화를 나누었지만, 그 웃음이 어딘가 공허하게 느껴졌다. 퇴근 후 집으로 돌아오는 길, 밤하늘의 별들은 보이지 않았고, 가로등 불빛만이 길을 비추고 있었다. 하루를 마무리하며 따뜻한 차를 마시고, 오늘 있었던 일들을 천천히 되돌아봤다. 내일은 조금 더 가벼운 마음으로 시작할 수 있기를 바라며 조용히 눈을 감았다.",['부정']
